point_ID,set_num,game_num,point_num,serve_num,strike_index,position,x,y,z
1_1_1_1,1,1,1,1,1,hit,-11.504,-0.635,2.814
1_1_1_1,1,1,1,1,1,peak,-11.504,-0.635,2.814
1_1_1_1,1,1,1,1,1,net,0.0,1.899,1.124
1_1_1_1,1,1,1,1,1,bounce,5.096,3.267,0.036
1_1_1_1,1,1,1,1,2,hit,12.937,5.654,1.427
1_1_1_1,1,1,1,1,2,peak,12.937,5.654,1.427
1_1_1_1,1,1,1,1,2,peak,4.12,1.865,2.103
1_1_1_1,1,1,1,1,2,net,0.0,0.131,1.917
1_1_1_1,1,1,1,1,2,bounce,-8.522,-3.516,0.035
1_1_1_1,1,1,1,1,3,hit,-12.23,-5.219,1.159
1_1_1_1,1,1,1,1,3,peak,-12.23,-5.219,1.159
1_1_1_1,1,1,1,1,3,peak,-5.084,-2.802,1.693
1_1_1_1,1,1,1,1,3,net,0.0,-1.111,1.38
1_1_1_1,1,1,1,1,3,bounce,6.225,0.946,0.035
1_1_1_1,1,1,1,1,3,peak,11.114,2.673,1.094
1_1_1_1,1,1,1,1,4,hit,12.869,3.293,0.937
1_1_1_1,1,1,1,1,4,peak,3.025,2.958,1.646
1_1_1_1,1,1,1,1,4,net,0.0,2.846,1.565
1_1_1_1,1,1,1,1,4,bounce,-9.621,2.456,0.035
1_1_1_1,1,1,1,1,5,hit,-14.756,2.199,0.997
1_1_1_1,1,1,1,1,5,peak,-14.756,2.199,0.997
1_1_1_1,1,1,1,1,5,peak,-6.181,0.337,1.684
1_1_1_1,1,1,1,1,5,net,0.0,-1.098,1.252
1_1_1_1,1,1,1,1,5,bounce,5.513,-2.469,0.034
1_1_1_1,1,1,1,1,5,peak,9.891,-3.599,0.979
1_1_1_1,1,1,1,1,6,hit,11.66,-4.074,0.804
1_1_1_1,1,1,1,1,6,peak,0.712,-3.621,1.611
1_1_1_1,1,1,1,1,6,net,-0.0,-3.601,1.607
1_1_1_1,1,1,1,1,6,bounce,-11.859,-3.459,0.034
1_1_1_1,1,1,1,1,6,last,-16.386,-3.339,0.88
1_1_2_1,1,1,2,1,1,hit,-11.563,0.793,2.851
1_1_2_1,1,1,2,1,1,peak,-11.563,0.793,2.851
1_1_2_1,1,1,2,1,1,net,0.11,-0.585,0.838
1_1_2_1,1,1,2,1,1,peak,0.11,-0.585,0.838
1_1_2_1,1,1,2,1,1,bounce,-0.11,-0.686,0.036
1_1_2_1,1,1,2,1,1,last,-0.706,-0.748,0.489
1_1_2_2,1,1,2,2,1,hit,-11.492,1.036,2.862
1_1_2_2,1,1,2,2,1,peak,-11.492,1.036,2.862
1_1_2_2,1,1,2,2,1,net,0.089,-1.038,0.808
1_1_2_2,1,1,2,2,1,peak,0.089,-1.038,0.808
1_1_2_2,1,1,2,2,1,bounce,-0.118,-1.395,0.036
1_1_2_2,1,1,2,2,1,last,-0.658,-1.672,0.461
1_1_3_1,1,1,3,1,1,hit,-11.551,-0.719,2.833
1_1_3_1,1,1,3,1,1,peak,-11.551,-0.719,2.833
1_1_3_1,1,1,3,1,1,net,-0.0,1.762,1.306
1_1_3_1,1,1,3,1,1,bounce,6.341,3.429,0.035
1_1_3_1,1,1,3,1,2,hit,12.803,5.315,1.148
1_1_3_1,1,1,3,1,2,peak,12.803,5.315,1.148
1_1_3_1,1,1,3,1,2,peak,5.572,3.422,1.463
1_1_3_1,1,1,3,1,2,net,0.0,1.973,1.227
1_1_3_1,1,1,3,1,2,bounce,-7.297,0.095,0.034
1_1_3_1,1,1,3,1,2,peak,-11.873,-1.03,0.722
1_1_3_1,1,1,3,1,3,hit,-12.328,-1.144,0.714
1_1_3_1,1,1,3,1,3,peak,-4.778,-1.204,1.234
1_1_3_1,1,1,3,1,3,net,0.0,-1.238,0.994
1_1_3_1,1,1,3,1,3,bounce,5.631,-1.262,0.036
1_1_3_1,1,1,3,1,3,peak,10.914,-1.185,0.848
1_1_3_1,1,1,3,1,4,hit,13.673,-1.137,0.594
1_1_3_1,1,1,3,1,4,peak,0.614,0.787,1.863
1_1_3_1,1,1,3,1,4,net,0.0,0.877,1.858
1_1_3_1,1,1,3,1,4,bounce,-10.509,2.37,0.035
1_1_3_1,1,1,3,1,4,peak,-13.047,2.638,0.681
1_1_3_1,1,1,3,1,5,hit,-13.851,2.72,0.612
1_1_3_1,1,1,3,1,5,peak,-4.006,0.261,1.598
1_1_3_1,1,1,3,1,5,net,0.0,-0.648,1.401
1_1_3_1,1,1,3,1,5,bounce,6.823,-2.107,0.035
1_1_3_1,1,1,3,1,5,peak,12.154,-3.29,1.055
1_1_3_1,1,1,3,1,6,hit,14.04,-3.708,0.911
1_1_3_1,1,1,3,1,6,peak,4.534,-2.088,1.635
1_1_3_1,1,1,3,1,6,net,0.0,-1.36,1.43
1_1_3_1,1,1,3,1,6,bounce,-7.506,-0.244,0.034
1_1_3_1,1,1,3,1,6,peak,-12.255,0.486,0.895
1_1_3_1,1,1,3,1,7,hit,-13.588,0.688,0.817
1_1_3_1,1,1,3,1,7,peak,-2.457,-0.993,1.81
1_1_3_1,1,1,3,1,7,net,-0.0,-1.33,1.752
1_1_3_1,1,1,3,1,7,bounce,10.286,-2.615,0.034
1_1_3_1,1,1,3,1,8,hit,14.301,-3.035,1.136
1_1_3_1,1,1,3,1,8,peak,14.301,-3.035,1.136
1_1_3_1,1,1,3,1,8,peak,4.345,-0.959,1.835
1_1_3_1,1,1,3,1,8,net,0.0,-0.054,1.667
1_1_3_1,1,1,3,1,8,bounce,-8.965,1.737,0.035
1_1_3_1,1,1,3,1,9,hit,-13.264,2.515,1.019
1_1_3_1,1,1,3,1,9,peak,-13.264,2.515,1.019
1_1_3_1,1,1,3,1,9,peak,-5.188,0.67,1.469
1_1_3_1,1,1,3,1,9,net,-0.0,-0.425,1.244
1_1_3_1,1,1,3,1,9,bounce,7.313,-1.853,0.035
1_1_3_1,1,1,3,1,9,peak,12.562,-2.891,0.866
1_1_3_1,1,1,3,1,10,hit,13.741,-3.118,0.819
1_1_3_1,1,1,3,1,10,peak,4.816,-1.613,1.463
1_1_3_1,1,1,3,1,10,net,0.0,-0.82,1.231
1_1_3_1,1,1,3,1,10,bounce,-6.589,0.25,0.033
1_1_3_1,1,1,3,1,10,peak,-11.296,1.04,0.912
1_1_3_1,1,1,3,1,11,hit,-13.147,1.339,0.751
1_1_3_1,1,1,3,1,11,peak,-3.93,1.172,1.341
1_1_3_1,1,1,3,1,11,net,-0.0,1.144,1.213
1_1_3_1,1,1,3,1,11,bounce,8.099,1.171,0.035
1_1_3_1,1,1,3,1,11,peak,13.211,1.121,0.844
1_1_3_1,1,1,3,1,12,hit,14.0,1.113,0.823
1_1_3_1,1,1,3,1,12,peak,3.598,1.927,1.633
1_1_3_1,1,1,3,1,12,net,0.0,2.153,1.512
1_1_3_1,1,1,3,1,12,bounce,-8.747,2.59,0.035
1_1_3_1,1,1,3,1,13,hit,-13.64,2.816,1.121
1_1_3_1,1,1,3,1,13,peak,-13.64,2.816,1.121
1_1_3_1,1,1,3,1,13,peak,-6.021,1.514,1.489
1_1_3_1,1,1,3,1,13,net,0.0,0.524,1.209
1_1_3_1,1,1,3,1,13,bounce,7.073,-0.566,0.038
1_1_3_1,1,1,3,1,13,peak,12.038,-1.254,0.779
1_1_3_1,1,1,3,1,14,hit,13.502,-1.445,0.704
1_1_3_1,1,1,3,1,14,peak,5.952,-0.322,1.114
1_1_3_1,1,1,3,1,14,net,0.012,0.507,0.814
1_1_3_1,1,1,3,1,14,last,0.012,0.507,0.814
1_1_4_1,1,1,4,1,1,hit,-11.485,0.922,2.847
1_1_4_1,1,1,4,1,1,peak,-11.485,0.922,2.847
1_1_4_1,1,1,4,1,1,net,-0.0,-1.723,1.214
1_1_4_1,1,1,4,1,1,bounce,6.052,-2.967,0.033
1_1_4_1,1,1,4,1,2,hit,13.425,-4.313,1.079
1_1_4_1,1,1,4,1,2,peak,13.425,-4.313,1.079
1_1_4_1,1,1,4,1,2,peak,5.626,-3.5,1.572
1_1_4_1,1,1,4,1,2,net,0.0,-2.907,1.259
1_1_4_1,1,1,4,1,2,bounce,-6.245,-2.256,0.034
1_1_4_1,1,1,4,1,2,peak,-10.805,-1.783,0.87
1_1_4_1,1,1,4,1,3,hit,-12.227,-1.649,0.776
1_1_4_1,1,1,4,1,3,peak,-3.672,-2.068,1.568
1_1_4_1,1,1,4,1,3,net,-0.0,-2.161,1.402
1_1_4_1,1,1,4,1,3,bounce,7.106,-2.194,0.035
1_1_4_1,1,1,4,1,3,peak,12.857,-2.244,1.12
1_1_4_1,1,1,4,1,4,hit,13.411,-2.245,1.109
1_1_4_1,1,1,4,1,4,peak,6.711,-2.796,1.369
1_1_4_1,1,1,4,1,4,net,0.0,-3.448,1.052
1_1_4_1,1,1,4,1,4,bounce,-6.449,-4.229,0.037
1_1_4_1,1,1,4,1,4,last,-11.647,-5.002,0.756
1_1_5_1,1,1,5,1,1,hit,-11.482,-0.627,2.847
1_1_5_1,1,1,5,1,1,peak,-11.482,-0.627,2.847
1_1_5_1,1,1,5,1,1,net,-0.0,2.323,1.335
1_1_5_1,1,1,5,1,1,bounce,5.907,4.188,0.036
1_1_5_1,1,1,5,1,1,last,13.957,7.073,1.442
1_1_5_2,1,1,5,2,1,hit,-11.709,-0.517,2.879
1_1_5_2,1,1,5,2,1,peak,-11.709,-0.517,2.879
1_1_5_2,1,1,5,2,1,net,0.0,0.472,1.361
1_1_5_2,1,1,5,2,1,bounce,5.485,1.321,0.036
1_1_5_2,1,1,5,2,2,hit,11.127,2.11,1.373
1_1_5_2,1,1,5,2,2,peak,11.127,2.11,1.373
1_1_5_2,1,1,5,2,2,peak,4.601,2.633,1.764
1_1_5_2,1,1,5,2,2,net,0.0,2.954,1.53
1_1_5_2,1,1,5,2,2,bounce,-7.212,3.363,0.034
1_1_5_2,1,1,5,2,2,peak,-10.993,3.525,0.957
1_1_5_2,1,1,5,2,3,hit,-12.887,3.581,0.676
1_1_5_2,1,1,5,2,3,peak,-4.908,1.781,1.267
1_1_5_2,1,1,5,2,3,net,0.0,0.681,1.008
1_1_5_2,1,1,5,2,3,bounce,5.477,-0.562,0.038
1_1_5_2,1,1,5,2,3,peak,9.86,-1.586,0.727
1_1_5_2,1,1,5,2,4,hit,12.09,-2.112,0.524
1_1_5_2,1,1,5,2,4,peak,3.361,-0.857,1.152
1_1_5_2,1,1,5,2,4,net,0.0,-0.386,1.038
1_1_5_2,1,1,5,2,4,bounce,-6.566,0.526,0.033
1_1_5_2,1,1,5,2,4,peak,-10.881,1.178,0.765
1_1_5_2,1,1,5,2,5,hit,-12.541,1.428,0.633
1_1_5_2,1,1,5,2,5,peak,-2.278,-0.226,1.674
1_1_5_2,1,1,5,2,5,net,-0.0,-0.551,1.614
1_1_5_2,1,1,5,2,5,bounce,8.989,-1.708,0.034
1_1_5_2,1,1,5,2,6,hit,13.046,-2.269,1.106
1_1_5_2,1,1,5,2,6,peak,13.046,-2.269,1.106
1_1_5_2,1,1,5,2,6,peak,6.539,-2.457,1.39
1_1_5_2,1,1,5,2,6,net,0.0,-2.769,1.039
1_1_5_2,1,1,5,2,6,bounce,-5.809,-3.19,0.037
1_1_5_2,1,1,5,2,6,peak,-10.328,-3.531,0.705
1_1_5_2,1,1,5,2,7,hit,-13.274,-3.813,0.362
1_1_5_2,1,1,5,2,7,peak,-2.496,-1.344,1.589
1_1_5_2,1,1,5,2,7,net,-0.0,-0.715,1.508
1_1_5_2,1,1,5,2,7,bounce,7.847,1.404,0.036
1_1_5_2,1,1,5,2,8,hit,11.822,2.536,1.028
1_1_5_2,1,1,5,2,8,peak,11.822,2.536,1.028
1_1_5_2,1,1,5,2,8,peak,4.712,0.288,1.578
1_1_5_2,1,1,5,2,8,net,0.0,-1.288,1.277
1_1_5_2,1,1,5,2,8,bounce,-5.472,-3.206,0.036
1_1_5_2,1,1,5,2,8,peak,-10.684,-4.973,1.191
1_1_5_2,1,1,5,2,9,hit,-13.13,-5.824,0.884
1_1_5_2,1,1,5,2,9,net,0.0,-2.0,2.889
1_1_5_2,1,1,5,2,9,peak,2.115,-1.388,2.937
1_1_5_2,1,1,5,2,9,bounce,12.885,2.762,0.036
1_1_5_2,1,1,5,2,9,last,21.671,4.311,1.63
1_1_6_1,1,1,6,1,1,hit,-11.445,0.882,2.848
1_1_6_1,1,1,6,1,1,peak,-11.445,0.882,2.848
1_1_6_1,1,1,6,1,1,net,-0.024,-0.109,0.917
1_1_6_1,1,1,6,1,1,peak,4.383,-0.825,1.507
1_1_6_1,1,1,6,1,1,bounce,10.156,-1.758,0.034
1_1_6_1,1,1,6,1,1,last,14.163,-2.39,0.946
1_1_6_2,1,1,6,2,1,hit,-11.619,1.054,2.86
1_1_6_2,1,1,6,2,1,peak,-11.619,1.054,2.86
1_1_6_2,1,1,6,2,1,net,0.0,-1.961,1.388
1_1_6_2,1,1,6,2,1,bounce,5.669,-2.897,0.033
1_1_6_2,1,1,6,2,2,hit,11.275,-3.877,1.38
1_1_6_2,1,1,6,2,2,peak,11.275,-3.877,1.38
1_1_6_2,1,1,6,2,2,peak,4.926,-1.219,1.709
1_1_6_2,1,1,6,2,2,net,0.0,0.727,1.473
1_1_6_2,1,1,6,2,2,bounce,-7.391,3.518,0.034
1_1_6_2,1,1,6,2,2,peak,-11.386,4.971,0.854
1_1_6_2,1,1,6,2,3,hit,-12.747,5.452,0.744
1_1_6_2,1,1,6,2,3,peak,-4.405,2.802,1.579
1_1_6_2,1,1,6,2,3,net,0.0,1.425,1.306
1_1_6_2,1,1,6,2,3,bounce,5.723,-0.363,0.038
1_1_6_2,1,1,6,2,3,peak,9.429,-1.609,0.834
1_1_6_2,1,1,6,2,4,hit,10.551,-1.993,0.752
1_1_6_2,1,1,6,2,4,peak,2.638,0.144,1.372
1_1_6_2,1,1,6,2,4,net,0.0,0.807,1.291
1_1_6_2,1,1,6,2,4,bounce,-7.508,2.596,0.034
1_1_6_2,1,1,6,2,4,peak,-12.803,3.86,1.015
1_1_6_2,1,1,6,2,5,hit,-14.011,4.13,0.957
1_1_6_2,1,1,6,2,5,peak,-5.445,1.942,1.421
1_1_6_2,1,1,6,2,5,net,-0.0,0.634,1.196
1_1_6_2,1,1,6,2,5,bounce,7.465,-1.103,0.037
1_1_6_2,1,1,6,2,5,peak,12.423,-2.298,0.737
1_1_6_2,1,1,6,2,6,hit,12.458,-2.307,0.737
1_1_6_2,1,1,6,2,6,peak,3.558,-1.052,1.34
1_1_6_2,1,1,6,2,6,net,0.0,-0.6,1.223
1_1_6_2,1,1,6,2,6,bounce,-7.632,0.278,0.033
1_1_6_2,1,1,6,2,6,peak,-12.088,0.777,0.796
1_1_6_2,1,1,6,2,7,hit,-12.655,0.837,0.782
1_1_6_2,1,1,6,2,7,peak,-1.469,1.756,1.891
1_1_6_2,1,1,6,2,7,net,0.0,1.916,1.869
1_1_6_2,1,1,6,2,7,bounce,10.936,3.402,0.033
1_1_6_2,1,1,6,2,8,hit,14.955,3.865,1.25
1_1_6_2,1,1,6,2,8,peak,14.955,3.865,1.25
1_1_6_2,1,1,6,2,8,peak,6.028,1.916,1.777
1_1_6_2,1,1,6,2,8,net,0.0,0.553,1.466
1_1_6_2,1,1,6,2,8,bounce,-7.366,-1.148,0.035
1_1_6_2,1,1,6,2,8,peak,-12.039,-2.368,0.967
1_1_6_2,1,1,6,2,9,hit,-12.221,-2.417,0.966
1_1_6_2,1,1,6,2,9,peak,-3.947,-2.475,1.481
1_1_6_2,1,1,6,2,9,net,0.0,-2.501,1.342
1_1_6_2,1,1,6,2,9,bounce,8.168,-2.545,0.034
1_1_6_2,1,1,6,2,9,peak,13.607,-2.42,0.992
1_1_6_2,1,1,6,2,10,hit,15.523,-2.372,0.854
1_1_6_2,1,1,6,2,10,peak,5.774,-0.364,1.517
1_1_6_2,1,1,6,2,10,net,0.0,0.808,1.218
1_1_6_2,1,1,6,2,10,bounce,-6.422,2.142,0.034
1_1_6_2,1,1,6,2,10,peak,-10.923,3.032,0.847
1_1_6_2,1,1,6,2,11,hit,-12.139,3.276,0.778
1_1_6_2,1,1,6,2,11,peak,-2.834,0.715,1.533
1_1_6_2,1,1,6,2,11,net,0.0,-0.058,1.45
1_1_6_2,1,1,6,2,11,bounce,8.563,-2.344,0.034
1_1_6_2,1,1,6,2,11,peak,13.004,-3.624,0.943
1_1_6_2,1,1,6,2,12,hit,13.333,-3.718,0.937
1_1_6_2,1,1,6,2,12,peak,1.153,-0.678,2.003
1_1_6_2,1,1,6,2,12,net,0.0,-0.399,1.991
1_1_6_2,1,1,6,2,12,bounce,-12.16,2.42,0.035
1_1_6_2,1,1,6,2,12,last,-14.35,2.97,0.761
1_1_7_1,1,1,7,1,1,hit,-11.476,-0.668,2.862
1_1_7_1,1,1,7,1,1,peak,-11.476,-0.668,2.862
1_1_7_1,1,1,7,1,1,net,0.0,0.161,0.998
1_1_7_1,1,1,7,1,1,bounce,4.885,0.624,0.038
1_1_7_1,1,1,7,1,2,hit,13.655,1.593,1.173
1_1_7_1,1,1,7,1,2,peak,13.655,1.593,1.173
1_1_7_1,1,1,7,1,2,peak,6.307,2.256,1.79
1_1_7_1,1,1,7,1,2,net,0.0,2.916,1.231
1_1_7_1,1,1,7,1,2,bounce,-4.554,3.447,0.031
1_1_7_1,1,1,7,1,2,peak,-8.024,3.919,0.917
1_1_7_1,1,1,7,1,3,hit,-10.423,4.246,0.397
1_1_7_1,1,1,7,1,3,peak,-1.014,1.061,1.744
1_1_7_1,1,1,7,1,3,net,-0.0,0.709,1.727
1_1_7_1,1,1,7,1,3,bounce,8.315,-2.245,0.034
1_1_7_1,1,1,7,1,4,hit,12.27,-3.641,1.191
1_1_7_1,1,1,7,1,4,peak,12.27,-3.641,1.191
1_1_7_1,1,1,7,1,4,peak,5.921,-1.754,1.411
1_1_7_1,1,1,7,1,4,net,0.0,-0.085,1.182
1_1_7_1,1,1,7,1,4,bounce,-7.76,1.995,0.034
1_1_7_1,1,1,7,1,4,peak,-12.553,3.296,0.672
1_1_7_1,1,1,7,1,5,hit,-12.881,3.385,0.669
1_1_7_1,1,1,7,1,5,peak,-2.922,0.669,1.687
1_1_7_1,1,1,7,1,5,net,-0.0,-0.083,1.585
1_1_7_1,1,1,7,1,5,bounce,8.22,-2.079,0.035
1_1_7_1,1,1,7,1,6,hit,12.351,-3.205,1.063
1_1_7_1,1,1,7,1,6,peak,12.351,-3.205,1.063
1_1_7_1,1,1,7,1,6,peak,3.49,-3.07,1.557
1_1_7_1,1,1,7,1,6,net,0.0,-3.077,1.464
1_1_7_1,1,1,7,1,6,bounce,-9.61,-3.29,0.035
1_1_7_1,1,1,7,1,7,hit,-14.506,-3.486,0.86
1_1_7_1,1,1,7,1,7,peak,-14.506,-3.486,0.86
1_1_7_1,1,1,7,1,7,peak,-2.227,-1.526,2.446
1_1_7_1,1,1,7,1,7,net,-0.0,-1.099,2.374
1_1_7_1,1,1,7,1,7,bounce,9.462,1.065,0.034
1_1_7_1,1,1,7,1,7,peak,11.842,1.931,0.892
1_1_7_1,1,1,7,1,8,hit,12.161,2.052,0.875
1_1_7_1,1,1,7,1,8,peak,5.426,2.178,1.286
1_1_7_1,1,1,7,1,8,net,0.019,2.249,0.984
1_1_7_1,1,1,7,1,8,peak,-0.372,2.253,0.986
1_1_7_1,1,1,7,1,8,bounce,-7.263,2.297,0.034
1_1_7_1,1,1,7,1,8,peak,-11.563,2.3,0.643
1_1_7_1,1,1,7,1,9,hit,-14.581,2.288,0.288
1_1_7_1,1,1,7,1,9,peak,-3.506,0.282,1.35
1_1_7_1,1,1,7,1,9,net,0.0,-0.414,1.219
1_1_7_1,1,1,7,1,9,bounce,7.146,-1.9,0.035
1_1_7_1,1,1,7,1,9,peak,11.389,-2.914,0.753
1_1_7_1,1,1,7,1,10,hit,12.175,-3.105,0.726
1_1_7_1,1,1,7,1,10,peak,0.093,0.205,1.96
1_1_7_1,1,1,7,1,10,net,0.0,0.231,1.96
1_1_7_1,1,1,7,1,10,bounce,-10.28,3.01,0.034
1_1_7_1,1,1,7,1,10,peak,-12.116,3.436,0.67
1_1_7_1,1,1,7,1,11,hit,-12.906,3.615,0.533
1_1_7_1,1,1,7,1,11,peak,-1.561,2.982,1.735
1_1_7_1,1,1,7,1,11,net,0.0,2.896,1.708
1_1_7_1,1,1,7,1,11,bounce,10.156,2.364,0.036
1_1_7_1,1,1,7,1,12,hit,14.507,2.114,1.157
1_1_7_1,1,1,7,1,12,peak,14.507,2.114,1.157
1_1_7_1,1,1,7,1,12,peak,4.172,0.031,1.804
1_1_7_1,1,1,7,1,12,net,0.0,-0.816,1.67
1_1_7_1,1,1,7,1,12,bounce,-9.889,-2.856,0.035
1_1_7_1,1,1,7,1,13,hit,-13.581,-3.618,0.957
1_1_7_1,1,1,7,1,13,peak,-13.581,-3.618,0.957
1_1_7_1,1,1,7,1,13,peak,-2.615,-1.202,1.816
1_1_7_1,1,1,7,1,13,net,0.0,-0.615,1.757
1_1_7_1,1,1,7,1,13,bounce,10.816,1.86,0.034
1_1_7_1,1,1,7,1,14,hit,13.561,2.535,0.826
1_1_7_1,1,1,7,1,14,peak,13.561,2.535,0.826
1_1_7_1,1,1,7,1,14,peak,2.265,0.992,2.358
1_1_7_1,1,1,7,1,14,net,0.0,0.658,2.279
1_1_7_1,1,1,7,1,14,bounce,-9.015,-0.754,0.035
1_1_7_1,1,1,7,1,14,peak,-13.544,-1.54,1.411
1_1_7_1,1,1,7,1,15,hit,-14.047,-1.628,1.392
1_1_7_1,1,1,7,1,15,peak,-6.864,-0.018,1.77
1_1_7_1,1,1,7,1,15,net,0.0,1.413,1.355
1_1_7_1,1,1,7,1,15,bounce,6.67,2.682,0.037
1_1_7_1,1,1,7,1,15,peak,13.037,4.083,1.259
1_1_7_1,1,1,7,1,16,hit,15.06,4.517,1.117
1_1_7_1,1,1,7,1,16,peak,5.263,1.445,1.736
1_1_7_1,1,1,7,1,16,net,0.0,-0.258,1.502
1_1_7_1,1,1,7,1,16,bounce,-7.972,-2.92,0.036
1_1_7_1,1,1,7,1,17,hit,-12.811,-4.612,1.142
1_1_7_1,1,1,7,1,17,peak,-12.811,-4.612,1.142
1_1_7_1,1,1,7,1,17,peak,-6.481,-2.312,1.464
1_1_7_1,1,1,7,1,17,net,0.0,0.053,1.059
1_1_7_1,1,1,7,1,17,bounce,5.301,1.98,0.036
1_1_7_1,1,1,7,1,17,peak,10.508,3.939,0.968
1_1_7_1,1,1,7,1,18,hit,13.276,4.988,0.666
1_1_7_1,1,1,7,1,18,peak,3.559,4.165,1.496
1_1_7_1,1,1,7,1,18,net,0.0,3.812,1.358
1_1_7_1,1,1,7,1,18,bounce,-7.376,2.987,0.034
1_1_7_1,1,1,7,1,18,peak,-12.449,2.286,1.106
1_1_7_1,1,1,7,1,19,hit,-13.847,2.083,1.009
1_1_7_1,1,1,7,1,19,peak,-5.031,-0.143,1.715
1_1_7_1,1,1,7,1,19,net,0.0,-1.431,1.434
1_1_7_1,1,1,7,1,19,bounce,6.677,-3.172,0.033
1_1_7_1,1,1,7,1,19,peak,11.017,-4.231,1.018
1_1_7_1,1,1,7,1,20,hit,12.626,-4.64,0.866
1_1_7_1,1,1,7,1,20,peak,4.748,-4.203,2.521
1_1_7_1,1,1,7,1,20,net,0.0,-3.989,1.647
1_1_7_1,1,1,7,1,20,bounce,-2.976,-3.858,0.035
1_1_7_1,1,1,7,1,20,peak,-3.553,-4.008,1.01
1_1_7_1,1,1,7,1,21,hit,-3.958,-4.122,0.374
1_1_7_1,1,1,7,1,21,net,0.0,-2.283,1.028
1_1_7_1,1,1,7,1,21,peak,3.1,-0.756,1.229
1_1_7_1,1,1,7,1,22,hit,8.58,2.085,0.296
1_1_7_1,1,1,7,1,22,net,0.0,2.42,1.665
1_1_7_1,1,1,7,1,22,peak,-0.354,2.436,1.667
1_1_7_1,1,1,7,1,22,bounce,-8.271,2.893,0.035
1_1_7_1,1,1,7,1,22,last,-10.375,3.007,0.914
1_1_8_1,1,1,8,1,1,hit,-11.495,0.828,2.839
1_1_8_1,1,1,8,1,1,peak,-11.495,0.828,2.839
1_1_8_1,1,1,8,1,1,net,0.0,-0.389,1.029
1_1_8_1,1,1,8,1,1,bounce,4.993,-0.823,0.038
1_1_8_1,1,1,8,1,2,hit,13.699,-1.43,1.321
1_1_8_1,1,1,8,1,2,peak,13.699,-1.43,1.321
1_1_8_1,1,1,8,1,2,peak,0.928,0.905,2.778
1_1_8_1,1,1,8,1,2,net,0.0,1.088,2.769
1_1_8_1,1,1,8,1,2,bounce,-12.765,3.884,0.036
1_1_8_1,1,1,8,1,2,last,-16.242,4.539,1.254
1_1_9_1,1,1,9,1,1,hit,-11.62,-0.655,2.836
1_1_9_1,1,1,9,1,1,peak,-11.62,-0.655,2.836
1_1_9_1,1,1,9,1,1,net,-0.0,0.683,0.959
1_1_9_1,1,1,9,1,1,bounce,4.523,1.273,0.037
1_1_9_1,1,1,9,1,2,hit,13.529,2.526,1.406
1_1_9_1,1,1,9,1,2,peak,13.529,2.526,1.406
1_1_9_1,1,1,9,1,2,peak,4.639,1.54,1.906
1_1_9_1,1,1,9,1,2,net,0.0,0.954,1.729
1_1_9_1,1,1,9,1,2,bounce,-9.132,-0.383,0.035
1_1_9_1,1,1,9,1,3,hit,-12.606,-0.959,0.917
1_1_9_1,1,1,9,1,3,peak,-12.606,-0.959,0.917
1_1_9_1,1,1,9,1,3,peak,-1.628,1.063,2.042
1_1_9_1,1,1,9,1,3,net,0.0,1.365,2.012
1_1_9_1,1,1,9,1,3,bounce,10.871,3.358,0.033
1_1_9_1,1,1,9,1,4,hit,14.239,3.931,1.195
1_1_9_1,1,1,9,1,4,peak,14.239,3.931,1.195
1_1_9_1,1,1,9,1,4,peak,4.176,1.628,1.942
1_1_9_1,1,1,9,1,4,net,0.0,0.644,1.774
1_1_9_1,1,1,9,1,4,bounce,-8.831,-1.493,0.035
1_1_9_1,1,1,9,1,5,hit,-13.067,-2.591,1.07
1_1_9_1,1,1,9,1,5,peak,-13.067,-2.591,1.07
1_1_9_1,1,1,9,1,5,peak,-4.2,-2.516,1.541
1_1_9_1,1,1,9,1,5,net,0.0,-2.515,1.417
1_1_9_1,1,1,9,1,5,bounce,9.624,-2.624,0.034
1_1_9_1,1,1,9,1,5,peak,15.522,-2.576,0.977
1_1_9_1,1,1,9,1,6,hit,15.616,-2.575,0.976
1_1_9_1,1,1,9,1,6,peak,5.761,-0.267,1.781
1_1_9_1,1,1,9,1,6,net,0.0,1.051,1.414
1_1_9_1,1,1,9,1,6,bounce,-6.196,2.431,0.034
1_1_9_1,1,1,9,1,6,peak,-10.107,3.309,0.86
1_1_9_1,1,1,9,1,7,hit,-11.702,3.678,0.697
1_1_9_1,1,1,9,1,7,peak,-2.532,1.24,1.604
1_1_9_1,1,1,9,1,7,net,0.0,0.553,1.524
1_1_9_1,1,1,9,1,7,bounce,8.167,-1.726,0.035
1_1_9_1,1,1,9,1,7,peak,12.736,-3.123,1.076
1_1_9_1,1,1,9,1,8,hit,13.487,-3.357,1.043
1_1_9_1,1,1,9,1,8,peak,4.414,-3.254,1.413
1_1_9_1,1,1,9,1,8,net,0.0,-3.268,1.301
1_1_9_1,1,1,9,1,8,bounce,-9.673,-3.478,0.035
1_1_9_1,1,1,9,1,8,peak,-14.472,-3.599,0.671
1_1_9_1,1,1,9,1,9,hit,-14.653,-3.606,0.67
1_1_9_1,1,1,9,1,9,peak,-0.056,-0.566,2.426
1_1_9_1,1,1,9,1,9,net,-0.0,-0.554,2.426
1_1_9_1,1,1,9,1,9,bounce,12.596,2.487,0.036
1_1_9_1,1,1,9,1,9,last,15.46,3.341,0.921
