point_ID,set_num,game_num,point_num,serve_num,strike_index,position,x,y,z
1_1_1_1,1,1,1,1,1,hit,11.333,1.109,2.965
1_1_1_1,1,1,1,1,1,peak,11.333,1.109,2.965
1_1_1_1,1,1,1,1,1,net,0.0,-2.09,1.332
1_1_1_1,1,1,1,1,1,bounce,-6.636,-4.089,0.037
1_1_1_1,1,1,1,1,1,last,-13.902,-6.508,1.072
1_1_1_2,1,1,1,2,1,hit,11.35,0.619,2.846
1_1_1_2,1,1,1,2,1,peak,11.35,0.619,2.846
1_1_1_2,1,1,1,2,1,net,0.0,-0.827,1.393
1_1_1_2,1,1,1,2,1,bounce,-5.711,-1.909,0.035
1_1_1_2,1,1,1,2,2,hit,-13.436,-3.461,1.493
1_1_1_2,1,1,1,2,2,peak,-13.436,-3.461,1.493
1_1_1_2,1,1,1,2,2,peak,-8.104,-1.739,1.666
1_1_1_2,1,1,1,2,2,net,0.0,0.972,1.164
1_1_1_2,1,1,1,2,2,bounce,5.773,3.013,0.037
1_1_1_2,1,1,1,2,2,peak,10.197,4.696,0.746
1_1_1_2,1,1,1,2,3,hit,12.025,5.43,0.605
1_1_1_2,1,1,1,2,3,peak,6.439,4.16,1.073
1_1_1_2,1,1,1,2,3,net,-0.008,2.692,0.294
1_1_1_2,1,1,1,2,3,last,-0.008,2.692,0.294
1_1_2_1,1,1,2,1,1,hit,11.23,-1.019,2.906
1_1_2_1,1,1,2,1,1,peak,11.23,-1.019,2.906
1_1_2_1,1,1,2,1,1,net,0.0,0.25,0.972
1_1_2_1,1,1,2,1,1,bounce,-4.3,0.649,0.035
1_1_2_1,1,1,2,1,1,peak,-14.305,1.436,1.364
1_1_2_1,1,1,2,1,2,hit,-14.616,1.454,1.362
1_1_2_1,1,1,2,1,2,peak,-6.213,0.921,1.868
1_1_2_1,1,1,2,1,2,net,-0.0,0.537,1.539
1_1_2_1,1,1,2,1,2,bounce,7.811,0.059,0.037
1_1_2_1,1,1,2,1,3,hit,12.364,-0.234,0.96
1_1_2_1,1,1,2,1,3,peak,12.364,-0.234,0.96
1_1_2_1,1,1,2,1,3,peak,2.422,-1.475,1.955
1_1_2_1,1,1,2,1,3,net,0.0,-1.801,1.884
1_1_2_1,1,1,2,1,3,bounce,-9.479,-3.202,0.035
1_1_2_1,1,1,2,1,4,hit,-14.742,-4.008,1.433
1_1_2_1,1,1,2,1,4,peak,-14.742,-4.008,1.433
1_1_2_1,1,1,2,1,4,peak,-7.218,-1.891,1.733
1_1_2_1,1,1,2,1,4,net,-0.0,0.13,1.391
1_1_2_1,1,1,2,1,4,bounce,7.97,2.335,0.036
1_1_2_1,1,1,2,1,5,hit,12.519,3.557,0.809
1_1_2_1,1,1,2,1,5,peak,12.519,3.557,0.809
1_1_2_1,1,1,2,1,5,peak,1.701,3.158,1.858
1_1_2_1,1,1,2,1,5,net,0.0,3.091,1.827
1_1_2_1,1,1,2,1,5,bounce,-10.327,2.673,0.034
1_1_2_1,1,1,2,1,5,peak,-15.693,2.363,1.27
1_1_2_1,1,1,2,1,6,hit,-16.002,2.345,1.266
1_1_2_1,1,1,2,1,6,peak,-9.258,1.163,1.555
1_1_2_1,1,1,2,1,6,net,0.024,-0.55,0.894
1_1_2_1,1,1,2,1,6,peak,0.024,-0.55,0.894
1_1_2_1,1,1,2,1,6,bounce,-0.198,-0.726,0.036
1_1_2_1,1,1,2,1,6,last,-1.141,-0.931,0.757
1_1_3_1,1,1,3,1,1,hit,11.323,0.839,2.871
1_1_3_1,1,1,3,1,1,peak,11.323,0.839,2.871
1_1_3_1,1,1,3,1,1,net,0.0,-1.24,1.11
1_1_3_1,1,1,3,1,1,bounce,-5.244,-2.302,0.035
1_1_3_1,1,1,3,1,2,hit,-14.027,-4.241,1.29
1_1_3_1,1,1,3,1,2,peak,-14.027,-4.241,1.29
1_1_3_1,1,1,3,1,2,peak,-2.042,-2.499,3.31
1_1_3_1,1,1,3,1,2,net,0.0,-2.23,3.235
1_1_3_1,1,1,3,1,2,bounce,10.468,-0.936,0.035
1_1_3_1,1,1,3,1,3,hit,13.081,-0.904,1.305
1_1_3_1,1,1,3,1,3,peak,13.081,-0.904,1.305
1_1_3_1,1,1,3,1,3,peak,5.91,-1.692,1.652
1_1_3_1,1,1,3,1,3,net,0.0,-2.351,1.366
1_1_3_1,1,1,3,1,3,bounce,-7.417,-3.177,0.036
1_1_3_1,1,1,3,1,3,peak,-13.737,-3.976,1.165
1_1_3_1,1,1,3,1,4,hit,-16.479,-4.293,0.912
1_1_3_1,1,1,3,1,4,peak,-1.577,-1.012,2.053
1_1_3_1,1,1,3,1,4,net,-0.0,-0.669,2.037
1_1_3_1,1,1,3,1,4,bounce,12.885,2.536,0.036
1_1_3_1,1,1,3,1,4,last,19.85,3.732,0.896
1_1_4_1,1,1,4,1,1,hit,11.301,-1.077,2.879
1_1_4_1,1,1,4,1,1,peak,11.301,-1.077,2.879
1_1_4_1,1,1,4,1,1,net,-0.0,1.559,1.452
1_1_4_1,1,1,4,1,1,bounce,-7.668,3.205,0.034
1_1_4_1,1,1,4,1,1,last,-13.999,4.49,1.03
1_1_4_2,1,1,4,2,1,hit,11.228,-1.285,2.823
1_1_4_2,1,1,4,2,1,peak,11.228,-1.285,2.823
1_1_4_2,1,1,4,2,1,net,0.0,1.148,1.308
1_1_4_2,1,1,4,2,1,bounce,-5.475,2.014,0.034
1_1_4_2,1,1,4,2,2,hit,-13.311,3.198,1.473
1_1_4_2,1,1,4,2,2,peak,-13.311,3.198,1.473
1_1_4_2,1,1,4,2,2,peak,-4.771,2.629,1.775
1_1_4_2,1,1,4,2,2,net,-0.0,2.287,1.66
1_1_4_2,1,1,4,2,2,bounce,12.179,1.325,0.035
1_1_4_2,1,1,4,2,2,last,12.708,1.28,0.133
1_1_5_1,1,1,5,1,1,hit,11.314,0.831,2.852
1_1_5_1,1,1,5,1,1,peak,11.314,0.831,2.852
1_1_5_1,1,1,5,1,1,net,0.0,0.099,1.057
1_1_5_1,1,1,5,1,1,bounce,-5.17,-0.278,0.034
1_1_5_1,1,1,5,1,1,last,-15.209,-1.015,1.203
1_2_1_1,1,2,1,1,1,hit,11.541,0.43,2.992
1_2_1_1,1,2,1,1,1,peak,11.541,0.43,2.992
1_2_1_1,1,2,1,1,1,net,0.0,0.139,1.224
1_2_1_1,1,2,1,1,1,bounce,-5.818,-0.005,0.034
1_2_1_1,1,2,1,1,1,last,-15.001,-0.201,1.303
1_2_2_1,1,2,2,1,1,hit,11.37,-0.652,2.985
1_2_2_1,1,2,2,1,1,peak,11.37,-0.652,2.985
1_2_2_1,1,2,2,1,1,net,-0.0,0.386,1.527
1_2_2_1,1,2,2,1,1,bounce,-8.28,1.084,0.034
1_2_2_1,1,2,2,1,1,last,-13.925,1.523,1.012
1_2_2_2,1,2,2,2,1,hit,11.22,-0.938,2.863
1_2_2_2,1,2,2,2,1,peak,11.22,-0.938,2.863
1_2_2_2,1,2,2,2,1,net,0.0,1.273,1.441
1_2_2_2,1,2,2,2,1,bounce,-5.623,1.986,0.034
1_2_2_2,1,2,2,2,2,hit,-11.576,2.779,1.508
1_2_2_2,1,2,2,2,2,peak,-11.576,2.779,1.508
1_2_2_2,1,2,2,2,2,peak,-4.306,1.628,1.921
1_2_2_2,1,2,2,2,2,net,0.0,1.031,1.751
1_2_2_2,1,2,2,2,2,bounce,9.167,0.0,0.035
1_2_2_2,1,2,2,2,3,hit,12.808,-0.346,0.942
1_2_2_2,1,2,2,2,3,peak,12.808,-0.346,0.942
1_2_2_2,1,2,2,2,3,peak,3.58,0.86,1.626
1_2_2_2,1,2,2,2,3,net,-0.0,1.328,1.502
1_2_2_2,1,2,2,2,3,bounce,-8.463,2.419,0.035
1_2_2_2,1,2,2,2,4,hit,-12.869,2.941,1.019
1_2_2_2,1,2,2,2,4,peak,-12.869,2.941,1.019
1_2_2_2,1,2,2,2,4,peak,-2.048,0.915,1.892
1_2_2_2,1,2,2,2,4,net,0.0,0.543,1.854
1_2_2_2,1,2,2,2,4,bounce,11.278,-1.44,0.034
1_2_2_2,1,2,2,2,5,hit,13.929,-1.933,0.822
1_2_2_2,1,2,2,2,5,peak,13.929,-1.933,0.822
1_2_2_2,1,2,2,2,5,peak,2.517,0.126,1.768
1_2_2_2,1,2,2,2,5,net,0.0,0.574,1.71
1_2_2_2,1,2,2,2,5,bounce,-10.264,2.385,0.035
1_2_2_2,1,2,2,2,6,hit,-13.156,2.929,0.754
1_2_2_2,1,2,2,2,6,peak,-13.156,2.929,0.754
1_2_2_2,1,2,2,2,6,peak,-2.382,2.689,1.693
1_2_2_2,1,2,2,2,6,net,-0.0,2.667,1.638
1_2_2_2,1,2,2,2,6,bounce,9.933,2.739,0.032
1_2_2_2,1,2,2,2,7,hit,13.886,2.677,0.924
1_2_2_2,1,2,2,2,7,peak,13.886,2.677,0.924
1_2_2_2,1,2,2,2,7,peak,4.362,0.41,1.461
1_2_2_2,1,2,2,2,7,net,0.0,-0.656,1.321
1_2_2_2,1,2,2,2,7,bounce,-8.727,-2.835,0.035
1_2_2_2,1,2,2,2,8,hit,-13.267,-4.017,0.782
1_2_2_2,1,2,2,2,8,peak,-13.267,-4.017,0.782
1_2_2_2,1,2,2,2,8,peak,-4.924,-2.653,1.308
1_2_2_2,1,2,2,2,8,net,0.0,-1.834,1.094
1_2_2_2,1,2,2,2,8,bounce,6.67,-0.698,0.037
1_2_2_2,1,2,2,2,8,peak,12.062,0.325,0.857
1_2_2_2,1,2,2,2,9,hit,12.865,0.477,0.836
1_2_2_2,1,2,2,2,9,peak,6.203,1.168,1.093
1_2_2_2,1,2,2,2,9,net,0.007,1.852,0.834
1_2_2_2,1,2,2,2,9,last,0.007,1.852,0.834
1_2_3_1,1,2,3,1,1,hit,11.278,0.746,2.984
1_2_3_1,1,2,3,1,1,peak,11.278,0.746,2.984
1_2_3_1,1,2,3,1,1,net,0.0,0.246,1.044
1_2_3_1,1,2,3,1,1,bounce,-4.7,0.033,0.035
1_2_3_1,1,2,3,1,1,last,-15.315,-0.338,1.438
1_2_4_1,1,2,4,1,1,hit,11.361,-0.537,2.955
1_2_4_1,1,2,4,1,1,peak,11.361,-0.537,2.955
1_2_4_1,1,2,4,1,1,net,0.0,0.18,1.147
1_2_4_1,1,2,4,1,1,bounce,-5.641,0.469,0.034
1_2_4_1,1,2,4,1,2,hit,-13.826,0.84,1.201
1_2_4_1,1,2,4,1,2,peak,-13.826,0.84,1.201
1_2_4_1,1,2,4,1,2,peak,-3.398,0.263,2.045
1_2_4_1,1,2,4,1,2,net,-0.0,0.079,1.936
1_2_4_1,1,2,4,1,2,bounce,10.152,-0.426,0.036
1_2_4_1,1,2,4,1,3,hit,13.182,-0.521,0.975
1_2_4_1,1,2,4,1,3,peak,13.182,-0.521,0.975
1_2_4_1,1,2,4,1,3,peak,5.553,0.484,1.486
1_2_4_1,1,2,4,1,3,net,-0.0,1.263,1.152
1_2_4_1,1,2,4,1,3,bounce,-5.566,2.092,0.034
1_2_4_1,1,2,4,1,3,peak,-9.914,2.64,0.812
1_2_4_1,1,2,4,1,4,hit,-12.363,2.932,0.525
1_2_4_1,1,2,4,1,4,peak,-0.539,-0.101,1.908
1_2_4_1,1,2,4,1,4,net,0.0,-0.233,1.904
1_2_4_1,1,2,4,1,4,bounce,10.221,-2.606,0.034
1_2_4_1,1,2,4,1,4,peak,12.774,-3.014,0.691
1_2_4_1,1,2,4,1,5,hit,12.829,-3.023,0.69
1_2_4_1,1,2,4,1,5,peak,1.532,-0.136,1.754
1_2_4_1,1,2,4,1,5,net,0.0,0.258,1.73
1_2_4_1,1,2,4,1,5,bounce,-10.503,2.926,0.034
1_2_4_1,1,2,4,1,6,hit,-13.768,3.742,0.992
1_2_4_1,1,2,4,1,6,peak,-13.768,3.742,0.992
1_2_4_1,1,2,4,1,6,peak,-5.046,1.587,1.577
1_2_4_1,1,2,4,1,6,net,-0.0,0.374,1.343
1_2_4_1,1,2,4,1,6,bounce,7.315,-1.297,0.036
1_2_4_1,1,2,4,1,6,peak,12.339,-2.477,0.92
1_2_4_1,1,2,4,1,7,hit,12.657,-2.551,0.916
1_2_4_1,1,2,4,1,7,peak,2.084,-0.356,1.534
1_2_4_1,1,2,4,1,7,net,0.0,0.071,1.505
1_2_4_1,1,2,4,1,7,bounce,-11.49,2.358,0.035
1_2_4_1,1,2,4,1,8,hit,-13.341,2.72,0.437
1_2_4_1,1,2,4,1,8,peak,-13.341,2.72,0.437
1_2_4_1,1,2,4,1,8,peak,-2.748,1.588,1.55
1_2_4_1,1,2,4,1,8,net,-0.0,1.291,1.461
1_2_4_1,1,2,4,1,8,bounce,8.084,0.457,0.036
1_2_4_1,1,2,4,1,9,hit,12.5,-0.111,1.024
1_2_4_1,1,2,4,1,9,peak,12.5,-0.111,1.024
1_2_4_1,1,2,4,1,9,peak,2.909,0.94,1.52
1_2_4_1,1,2,4,1,9,net,0.0,1.275,1.464
1_2_4_1,1,2,4,1,9,bounce,-10.969,2.609,0.035
1_2_4_1,1,2,4,1,10,hit,-14.849,3.088,0.767
1_2_4_1,1,2,4,1,10,peak,-14.849,3.088,0.767
1_2_4_1,1,2,4,1,10,peak,-6.268,2.319,1.214
1_2_4_1,1,2,4,1,10,net,-0.023,1.744,0.942
1_2_4_1,1,2,4,1,10,peak,-0.023,1.744,0.942
1_2_4_1,1,2,4,1,10,bounce,-0.217,1.558,0.036
1_2_4_1,1,2,4,1,10,last,-0.93,1.355,0.688
1_2_5_1,1,2,5,1,1,hit,11.221,0.656,2.938
1_2_5_1,1,2,5,1,1,peak,11.221,0.656,2.938
1_2_5_1,1,2,5,1,1,net,-0.0,-0.07,1.473
1_2_5_1,1,2,5,1,1,bounce,-8.062,-0.628,0.035
1_2_5_1,1,2,5,1,1,last,-14.618,-1.123,0.956
1_2_5_2,1,2,5,2,1,hit,11.439,0.818,2.916
1_2_5_2,1,2,5,2,1,peak,11.439,0.818,2.916
1_2_5_2,1,2,5,2,1,net,0.0,-1.776,1.527
1_2_5_2,1,2,5,2,1,bounce,-7.229,-3.81,0.036
1_2_5_2,1,2,5,2,1,last,-11.519,-5.168,0.969
1_2_6_1,1,2,6,1,1,hit,11.387,-0.619,2.985
1_2_6_1,1,2,6,1,1,peak,11.387,-0.619,2.985
1_2_6_1,1,2,6,1,1,net,0.0,2.059,1.134
1_2_6_1,1,2,6,1,1,bounce,-5.463,3.329,0.032
1_2_6_1,1,2,6,1,2,hit,-13.503,5.19,1.162
1_2_6_1,1,2,6,1,2,peak,-13.503,5.19,1.162
1_2_6_1,1,2,6,1,2,peak,-3.943,2.795,2.01
1_2_6_1,1,2,6,1,2,net,-0.0,1.833,1.836
1_2_6_1,1,2,6,1,2,bounce,8.597,-0.236,0.038
1_2_6_1,1,2,6,1,3,hit,12.139,-1.15,0.94
1_2_6_1,1,2,6,1,3,peak,12.139,-1.15,0.94
1_2_6_1,1,2,6,1,3,peak,3.636,0.214,1.496
1_2_6_1,1,2,6,1,3,net,0.0,0.821,1.376
1_2_6_1,1,2,6,1,3,bounce,-8.364,2.27,0.035
1_2_6_1,1,2,6,1,3,peak,-13.512,3.15,0.929
1_2_6_1,1,2,6,1,4,hit,-14.003,3.233,0.92
1_2_6_1,1,2,6,1,4,peak,-3.379,0.487,1.84
1_2_6_1,1,2,6,1,4,net,0.0,-0.358,1.727
1_2_6_1,1,2,6,1,4,bounce,9.341,-2.602,0.034
1_2_6_1,1,2,6,1,5,hit,12.684,-3.405,0.935
1_2_6_1,1,2,6,1,5,peak,12.684,-3.405,0.935
1_2_6_1,1,2,6,1,5,peak,1.38,-0.52,1.802
1_2_6_1,1,2,6,1,5,net,0.0,-0.171,1.787
1_2_6_1,1,2,6,1,5,bounce,-11.96,2.776,0.036
1_2_6_1,1,2,6,1,5,last,-13.873,3.248,0.539
1_2_7_1,1,2,7,1,1,hit,11.252,0.723,2.977
1_2_7_1,1,2,7,1,1,peak,11.252,0.723,2.977
1_2_7_1,1,2,7,1,1,net,0.0,0.335,1.008
1_2_7_1,1,2,7,1,1,bounce,-4.532,0.165,0.035
1_2_7_1,1,2,7,1,1,last,-14.663,-0.157,1.355
1_2_7_2,1,2,7,2,1,hit,11.277,0.882,2.945
1_2_7_2,1,2,7,2,1,peak,11.277,0.882,2.945
1_2_7_2,1,2,7,2,1,net,-0.0,-1.073,1.254
1_2_7_2,1,2,7,2,1,bounce,-5.305,-2.247,0.034
1_2_7_2,1,2,7,2,2,hit,-11.959,-3.909,1.321
1_2_7_2,1,2,7,2,2,peak,-11.959,-3.909,1.321
1_2_7_2,1,2,7,2,2,peak,-3.897,-2.619,1.828
1_2_7_2,1,2,7,2,2,net,-0.0,-2.052,1.689
1_2_7_2,1,2,7,2,2,bounce,9.282,-0.836,0.036
1_2_7_2,1,2,7,2,3,hit,12.697,-0.374,0.946
1_2_7_2,1,2,7,2,3,peak,12.697,-0.374,0.946
1_2_7_2,1,2,7,2,3,peak,3.369,0.753,1.649
1_2_7_2,1,2,7,2,3,net,0.0,1.174,1.536
1_2_7_2,1,2,7,2,3,bounce,-8.539,2.303,0.035
1_2_7_2,1,2,7,2,4,hit,-12.689,2.896,0.909
1_2_7_2,1,2,7,2,4,peak,-12.689,2.896,0.909
1_2_7_2,1,2,7,2,4,peak,-3.181,0.621,1.683
1_2_7_2,1,2,7,2,4,net,0.0,-0.142,1.581
1_2_7_2,1,2,7,2,4,bounce,8.932,-2.279,0.034
1_2_7_2,1,2,7,2,5,hit,13.173,-3.34,0.973
1_2_7_2,1,2,7,2,5,peak,13.173,-3.34,0.973
1_2_7_2,1,2,7,2,5,peak,2.048,-0.257,1.942
1_2_7_2,1,2,7,2,5,net,0.0,0.318,1.901
1_2_7_2,1,2,7,2,5,bounce,-10.851,3.412,0.034
1_2_7_2,1,2,7,2,6,hit,-13.745,4.287,0.819
1_2_7_2,1,2,7,2,6,peak,-13.745,4.287,0.819
1_2_7_2,1,2,7,2,6,peak,-2.852,2.393,1.921
1_2_7_2,1,2,7,2,6,net,0.0,1.903,1.83
1_2_7_2,1,2,7,2,6,bounce,9.472,0.323,0.034
1_2_7_2,1,2,7,2,7,hit,13.737,-0.497,1.08
1_2_7_2,1,2,7,2,7,peak,13.737,-0.497,1.08
1_2_7_2,1,2,7,2,7,peak,4.324,-1.151,1.575
1_2_7_2,1,2,7,2,7,net,0.0,-1.447,1.445
1_2_7_2,1,2,7,2,7,bounce,-9.562,-2.081,0.035
1_2_7_2,1,2,7,2,8,hit,-14.487,-2.371,0.866
1_2_7_2,1,2,7,2,8,peak,-14.487,-2.371,0.866
1_2_7_2,1,2,7,2,8,peak,-6.774,-1.403,1.352
1_2_7_2,1,2,7,2,8,net,0.004,-0.513,0.92
1_2_7_2,1,2,7,2,8,peak,3.5,0.083,2.473
1_2_7_2,1,2,7,2,8,bounce,7.509,0.734,0.035
1_2_7_2,1,2,7,2,8,peak,10.287,1.267,1.334
1_2_7_2,1,2,7,2,9,hit,10.379,1.285,1.332
1_2_7_2,1,2,7,2,9,peak,3.634,2.016,1.584
1_2_7_2,1,2,7,2,9,net,0.0,2.455,1.5
1_2_7_2,1,2,7,2,9,bounce,-10.789,3.982,0.034
1_2_7_2,1,2,7,2,9,last,-16.58,4.896,0.874
1_2_8_1,1,2,8,1,1,hit,11.452,-0.773,2.979
1_2_8_1,1,2,8,1,1,peak,11.452,-0.773,2.979
1_2_8_1,1,2,8,1,1,net,0.0,2.334,1.058
1_2_8_1,1,2,8,1,1,bounce,-4.868,3.657,0.032
1_2_8_1,1,2,8,1,2,hit,-13.808,6.072,1.3
1_2_8_1,1,2,8,1,2,peak,-13.808,6.072,1.3
1_2_8_1,1,2,8,1,2,peak,-7.092,5.496,2.422
1_2_8_1,1,2,8,1,2,net,-0.01,4.818,0.891
1_2_8_1,1,2,8,1,2,peak,-0.213,4.628,1.134
1_2_8_1,1,2,8,1,2,bounce,-0.557,4.29,0.035
1_2_8_1,1,2,8,1,2,last,-0.622,4.096,0.731
1_3_1_1,1,3,1,1,1,hit,-11.334,-1.03,3.009
1_3_1_1,1,3,1,1,1,peak,-11.334,-1.03,3.009
1_3_1_1,1,3,1,1,1,net,-0.0,2.243,1.297
1_3_1_1,1,3,1,1,1,bounce,6.352,4.195,0.035
1_3_1_1,1,3,1,1,1,last,13.423,6.501,1.12
1_3_1_2,1,3,1,2,1,hit,-11.307,-0.554,2.825
1_3_1_2,1,3,1,2,1,peak,-11.307,-0.554,2.825
1_3_1_2,1,3,1,2,1,net,0.0,0.719,1.109
1_3_1_2,1,3,1,2,1,bounce,4.368,1.438,0.037
1_3_1_2,1,3,1,2,1,peak,12.773,2.781,1.531
1_3_1_2,1,3,1,2,2,hit,12.991,2.823,1.53
1_3_1_2,1,3,1,2,2,peak,4.635,2.65,2.085
1_3_1_2,1,3,1,2,2,net,0.0,2.538,1.876
1_3_1_2,1,3,1,2,2,bounce,-8.918,2.294,0.035
1_3_1_2,1,3,1,2,2,peak,-12.828,2.189,0.92
1_3_1_2,1,3,1,2,3,hit,-13.138,2.181,0.914
1_3_1_2,1,3,1,2,3,peak,-4.638,0.339,1.493
1_3_1_2,1,3,1,2,3,net,-0.0,-0.664,1.285
1_3_1_2,1,3,1,2,3,bounce,7.053,-2.161,0.035
1_3_1_2,1,3,1,2,3,peak,12.279,-3.299,0.975
1_3_1_2,1,3,1,2,4,hit,13.284,-3.513,0.935
1_3_1_2,1,3,1,2,4,peak,4.091,-1.386,1.553
1_3_1_2,1,3,1,2,4,net,0.0,-0.444,1.402
1_3_1_2,1,3,1,2,4,bounce,-8.102,1.424,0.034
1_3_1_2,1,3,1,2,4,peak,-12.521,2.491,0.78
1_3_1_2,1,3,1,2,5,hit,-12.659,2.524,0.779
1_3_1_2,1,3,1,2,5,peak,-4.678,2.843,1.3
1_3_1_2,1,3,1,2,5,net,0.0,3.08,1.085
1_3_1_2,1,3,1,2,5,bounce,6.213,3.472,0.035
1_3_1_2,1,3,1,2,5,peak,11.196,3.682,0.823
1_3_1_2,1,3,1,2,6,hit,13.76,3.806,0.582
1_3_1_2,1,3,1,2,6,peak,3.085,0.78,1.254
1_3_1_2,1,3,1,2,6,net,-0.0,-0.135,1.185
1_3_1_2,1,3,1,2,6,bounce,-9.027,-2.977,0.036
1_3_1_2,1,3,1,2,7,hit,-12.393,-4.129,0.574
1_3_1_2,1,3,1,2,7,peak,-12.393,-4.129,0.574
1_3_1_2,1,3,1,2,7,net,-0.0,-1.542,4.914
1_3_1_2,1,3,1,2,7,peak,0.119,-1.514,4.915
1_3_1_2,1,3,1,2,7,bounce,11.052,1.317,0.035
1_3_1_2,1,3,1,2,8,hit,13.251,1.782,1.812
1_3_1_2,1,3,1,2,8,peak,13.251,1.782,1.812
1_3_1_2,1,3,1,2,8,peak,6.696,1.648,2.037
1_3_1_2,1,3,1,2,8,net,0.0,1.72,1.735
1_3_1_2,1,3,1,2,8,bounce,-8.999,2.22,0.035
1_3_1_2,1,3,1,2,8,peak,-13.515,2.59,0.905
1_3_1_2,1,3,1,2,9,hit,-14.313,2.672,0.873
1_3_1_2,1,3,1,2,9,peak,-5.359,1.004,1.424
1_3_1_2,1,3,1,2,9,net,0.0,0.037,1.186
1_3_1_2,1,3,1,2,9,bounce,7.053,-1.223,0.036
1_3_1_2,1,3,1,2,9,peak,12.13,-2.188,0.773
1_3_1_2,1,3,1,2,10,hit,13.256,-2.411,0.731
1_3_1_2,1,3,1,2,10,peak,3.167,-0.845,1.495
1_3_1_2,1,3,1,2,10,net,0.0,-0.361,1.404
1_3_1_2,1,3,1,2,10,bounce,-8.813,0.981,0.034
1_3_1_2,1,3,1,2,10,peak,-13.051,1.698,0.773
1_3_1_2,1,3,1,2,11,hit,-13.397,1.759,0.767
1_3_1_2,1,3,1,2,11,peak,-4.591,1.659,1.35
1_3_1_2,1,3,1,2,11,net,-0.0,1.635,1.164
1_3_1_2,1,3,1,2,11,bounce,7.123,1.653,0.036
1_3_1_2,1,3,1,2,11,peak,11.965,1.566,0.786
1_3_1_2,1,3,1,2,12,hit,13.347,1.547,0.716
1_3_1_2,1,3,1,2,12,peak,3.347,2.002,1.464
1_3_1_2,1,3,1,2,12,net,0.0,2.124,1.361
1_3_1_2,1,3,1,2,12,bounce,-8.396,2.356,0.035
1_3_1_2,1,3,1,2,13,hit,-13.378,2.425,0.999
1_3_1_2,1,3,1,2,13,peak,-13.378,2.425,0.999
1_3_1_2,1,3,1,2,13,peak,-5.023,0.373,1.499
1_3_1_2,1,3,1,2,13,net,-0.0,-0.854,1.283
1_3_1_2,1,3,1,2,13,bounce,7.502,-2.677,0.033
1_3_1_2,1,3,1,2,13,peak,12.807,-3.982,0.945
1_3_1_2,1,3,1,2,14,hit,13.483,-4.153,0.928
1_3_1_2,1,3,1,2,14,peak,4.104,-1.015,1.498
1_3_1_2,1,3,1,2,14,net,0.0,0.366,1.361
1_3_1_2,1,3,1,2,14,bounce,-8.438,3.236,0.035
1_3_1_2,1,3,1,2,15,hit,-12.329,4.665,0.761
1_3_1_2,1,3,1,2,15,peak,-12.329,4.665,0.761
1_3_1_2,1,3,1,2,15,peak,-0.522,0.096,2.077
1_3_1_2,1,3,1,2,15,net,-0.0,-0.104,2.074
1_3_1_2,1,3,1,2,15,bounce,11.621,-4.503,0.035
1_3_1_2,1,3,1,2,15,last,15.982,-6.273,1.252
1_3_2_1,1,3,2,1,1,hit,-11.19,0.96,2.86
1_3_2_1,1,3,2,1,1,peak,-11.19,0.96,2.86
1_3_2_1,1,3,2,1,1,net,-0.0,-2.283,1.267
1_3_2_1,1,3,2,1,1,bounce,6.431,-4.116,0.034
1_3_2_1,1,3,2,1,1,last,16.056,-6.876,1.108
1_3_2_2,1,3,2,2,1,hit,-11.128,1.238,2.784
1_3_2_2,1,3,2,2,1,peak,-11.128,1.238,2.784
1_3_2_2,1,3,2,2,1,net,0.0,-0.95,1.181
1_3_2_2,1,3,2,2,1,bounce,4.586,-1.587,0.037
1_3_2_2,1,3,2,2,1,peak,13.093,-2.985,1.669
1_3_2_2,1,3,2,2,2,hit,14.091,-3.135,1.645
1_3_2_2,1,3,2,2,2,peak,7.239,-2.814,1.867
1_3_2_2,1,3,2,2,2,net,0.0,-2.393,1.556
1_3_2_2,1,3,2,2,2,bounce,-9.178,-1.702,0.036
1_3_2_2,1,3,2,2,3,hit,-12.579,-1.378,0.782
1_3_2_2,1,3,2,2,3,peak,-12.579,-1.378,0.782
1_3_2_2,1,3,2,2,3,peak,-0.585,0.219,2.11
1_3_2_2,1,3,2,2,3,net,-0.0,0.301,2.106
1_3_2_2,1,3,2,2,3,bounce,12.103,2.09,0.035
1_3_2_2,1,3,2,2,3,last,14.58,2.44,0.946
1_3_3_1,1,3,3,1,1,hit,-11.214,-0.909,2.843
1_3_3_1,1,3,3,1,1,peak,-11.214,-0.909,2.843
1_3_3_1,1,3,3,1,1,net,0.0,0.372,1.315
1_3_3_1,1,3,3,1,1,bounce,7.553,1.326,0.036
1_3_3_1,1,3,3,1,1,last,14.144,2.259,0.881
1_3_3_2,1,3,3,2,1,hit,-11.334,-0.859,2.993
1_3_3_2,1,3,3,2,1,peak,-11.334,-0.859,2.993
1_3_3_2,1,3,3,2,1,net,-0.0,0.715,1.065
1_3_3_2,1,3,3,2,1,bounce,4.159,1.451,0.037
1_3_3_2,1,3,3,2,2,hit,12.681,2.961,1.598
1_3_3_2,1,3,3,2,2,peak,12.681,2.961,1.598
1_3_3_2,1,3,3,2,2,peak,6.422,1.426,1.82
1_3_3_2,1,3,3,2,2,net,0.0,-0.262,1.516
1_3_3_2,1,3,3,2,2,bounce,-7.871,-2.494,0.035
1_3_3_2,1,3,3,2,3,hit,-11.791,-3.672,0.802
